station_id,name,short_name,lat,lon,region_id,rental_methods/0,rental_methods/1,capacity,eightd_has_key_dispenser
501,FDR Drive & E 35 St,6230.04,40.744219,-73.97121214,71,KEY,CREDITCARD,43,FALSE
502,Henry St & Grand St,5294.04,40.714215,-73.981346,71,KEY,CREDITCARD,30,FALSE
503,E 20 St & Park Ave,6055.08,40.73827428,-73.98751968,71,KEY,CREDITCARD,29,FALSE
504,1 Ave & E 16 St,5779.08,40.73221853,-73.98165557,71,KEY,CREDITCARD,45,FALSE
505,6 Ave & W 33 St,6364.07,40.74901271,-73.98848395,71,KEY,CREDITCARD,36,TRUE
507,E 25 St & 2 Ave,6046.02,40.73912601,-73.97973776,71,KEY,CREDITCARD,47,FALSE
508,W 46 St & 11 Ave,6795.01,40.76341379,-73.99667444,71,KEY,CREDITCARD,24,FALSE
509,9 Ave & W 22 St,6266.06,40.7454973,-74.00197139,71,KEY,CREDITCARD,36,FALSE
510,W 51 St & 6 Ave,6740.1,40.7606597,-73.98042047,71,KEY,CREDITCARD,3,FALSE
511,E 14 St & Avenue B,5736.09,40.72938685,-73.97772429,71,KEY,CREDITCARD,33,FALSE
513,W 56 St & 10 Ave,6955.01,40.768254,-73.988639,71,KEY,CREDITCARD,27,FALSE
514,12 Ave & W 40 St,6765.01,40.76087502,-74.00277668,71,KEY,CREDITCARD,53,TRUE
515,W 43 St & 10 Ave,6756.01,40.76009437,-73.99461843,71,KEY,CREDITCARD,35,FALSE
516,E 47 St & 1 Ave,6498.09,40.75206862,-73.96784384,71,KEY,CREDITCARD,31,FALSE
517,Pershing Square South,6432.08,40.751581,-73.97791,71,KEY,CREDITCARD,59,FALSE
518,E 39 St & 2 Ave,6345.01,40.74780373,-73.9734419,71,KEY,CREDITCARD,39,FALSE
519,Pershing Square North,6432.09,40.751873,-73.977706,71,KEY,CREDITCARD,61,TRUE
520,W 52 St & 5 Ave,6700.01,40.75992262,-73.97648516,71,KEY,CREDITCARD,39,FALSE
522,E 51 St & Lexington Ave,6659.01,40.75714758,-73.97207836,71,KEY,CREDITCARD,51,FALSE
523,W 38 St & 8 Ave,6526.03,40.75466591,-73.99138152,71,KEY,CREDITCARD,51,FALSE
524,W 43 St & 6 Ave,6593.14,40.75527307,-73.98316936,71,KEY,CREDITCARD,57,FALSE
525,W 34 St & 11 Ave,6578.01,40.75594159,-74.0021163,71,KEY,CREDITCARD,39,FALSE
526,E 33 St & 5 Ave,6322.01,40.74765947,-73.98490707,71,KEY,CREDITCARD,39,FALSE
527,E 33 St & 2 Ave,6197.01,40.744023,-73.976056,71,KEY,CREDITCARD,59,FALSE
528,2 Ave & E 31 St,6197.02,40.74290902,-73.97706058,71,KEY,CREDITCARD,39,FALSE
529,W 42 St & 8 Ave,6602.05,40.7575699,-73.99098507,71,KEY,CREDITCARD,41,FALSE
530,11 Ave & W 59 St,7059.01,40.771522,-73.990541,71,KEY,CREDITCARD,36,FALSE
531,Forsyth St & Broome St,5453.05,40.71893904,-73.99266288,71,KEY,CREDITCARD,39,FALSE
532,S 5 Pl & S 4 St,5125.03,40.710451,-73.960876,71,KEY,CREDITCARD,43,TRUE
533,Broadway & W 39 St,6441.05,40.75299641,-73.98721619,71,KEY,CREDITCARD,50,FALSE
534,Water - Whitehall Plaza,4962.04,40.70255065,-74.0127234,71,KEY,CREDITCARD,31,FALSE
536,1 Ave & E 30 St,6079.03,40.74144387,-73.97536082,71,KEY,CREDITCARD,29,FALSE
537,Lexington Ave & E 24 St,6089.07,40.74025878,-73.98409214,71,KEY,CREDITCARD,39,FALSE
539,Metropolitan Ave & Bedford Ave,5308.04,40.71534825,-73.96024116,71,KEY,CREDITCARD,31,FALSE
540,Lexington Ave & E 29 St,6164.09,40.74311555,-73.98215353,71,KEY,CREDITCARD,30,FALSE
545,E 23 St & 1 Ave,5929.01,40.736502,-73.97809472,71,KEY,CREDITCARD,27,FALSE
546,E 30 St & Park Ave S,6206.08,40.74444921,-73.98303529,71,KEY,CREDITCARD,38,FALSE
2000,Front St & Washington St,4936.01,40.70255088,-73.98940236,71,KEY,CREDITCARD,30,FALSE
2001,Sands St & Navy St,4812.03,40.699773,-73.979927,71,KEY,CREDITCARD,15,FALSE
2002,Wythe Ave & Metropolitan Ave,5348.02,40.716887,-73.963198,71,KEY,CREDITCARD,27,FALSE
2003,1 Ave & E 18 St,5854.09,40.73381219,-73.98054421,71,KEY,CREDITCARD,39,FALSE
2004,6 Ave & Broome St,5610.08,40.724399,-74.004704,71,KEY,CREDITCARD,36,FALSE
2005,Railroad Ave & Kay Ave,4990.01,40.70531194,-73.97100056,71,KEY,CREDITCARD,12,FALSE
2006,Central Park S & 6 Ave,6876.04,40.76590936,-73.97634151,71,KEY,CREDITCARD,49,TRUE
2008,Little West St & 1 Pl,5001.08,40.70569254,-74.01677685,71,KEY,CREDITCARD,24,TRUE
2009,Catherine St & Monroe St,5128.04,40.71117444,-73.99682619,71,KEY,CREDITCARD,35,FALSE
2010,Grand St & Greene St,5500.02,40.72165481,-74.00234737,71,KEY,CREDITCARD,39,FALSE
2012,E 27 St & 1 Ave,6004.06,40.739445,-73.976806,71,KEY,CREDITCARD,36,FALSE
2017,E 43 St & 2 Ave,6422.08,40.75022392,-73.97121414,71,KEY,CREDITCARD,39,FALSE
2021,W 45 St & 8 Ave,6676.02,40.75929124,-73.98859651,71,KEY,CREDITCARD,43,FALSE
2022,E 60 St & York Ave,6682.08,40.759107,-73.959223,71,KEY,CREDITCARD,33,FALSE
2023,E 55 St & Lexington Ave,6732.07,40.75968085,-73.97031366,71,KEY,CREDITCARD,36,FALSE
3002,South End Ave & Liberty St,5184.07,40.711512,-74.015756,71,KEY,CREDITCARD,25,TRUE
3016,Kent Ave & N 7 St,5489.03,40.72036775,-73.96165073,71,KEY,CREDITCARD,47,TRUE
3041,Kingston Ave & Herkimer St,4205.06,40.67890679,-73.94142771,71,KEY,CREDITCARD,24,FALSE
3042,Fulton St & Utica Ave,4228.02,40.6794268,-73.9298911,71,KEY,CREDITCARD,19,FALSE
3043,Lewis Ave & Decatur St,4237.01,40.6814598,-73.934903,71,KEY,CREDITCARD,19,FALSE
3044,Albany Ave & Fulton St,4237.02,40.6800105,-73.938475,71,KEY,CREDITCARD,27,FALSE
3046,Marcus Garvey Blvd & Macon St,4278.03,40.682601,-73.938037,71,KEY,CREDITCARD,19,FALSE
3047,Halsey St & Tompkins Ave,4319.07,40.6823687,-73.944118,71,KEY,CREDITCARD,21,FALSE
3048,Putnam Ave & Nostrand Ave,4327.09,40.68402,-73.94977,71,KEY,CREDITCARD,19,FALSE
3049,Cambridge Pl & Gates Ave,4377.04,40.68488,-73.96304,71,KEY,CREDITCARD,18,FALSE
3050,Putnam Ave & Throop Ave,4392.04,40.6851532,-73.94111,71,KEY,CREDITCARD,21,FALSE
3052,Lewis Ave & Madison St,4425.02,40.686312,-73.935775,71,KEY,CREDITCARD,23,FALSE
3053,Marcy Ave & Lafayette Ave,4476.03,40.6900815,-73.947915,71,KEY,CREDITCARD,23,FALSE
3054,Greene Ave & Throop Ave,4510.04,40.6894932,-73.942061,71,KEY,CREDITCARD,19,FALSE
3055,Greene Ave & Nostrand Ave,4519.02,40.6883337,-73.950916,71,KEY,CREDITCARD,23,FALSE
3056,Kosciuszko St & Nostrand Ave,4519.04,40.69072549,-73.95133465,71,KEY,CREDITCARD,23,FALSE
3057,Kosciuszko St & Tompkins Ave,4553.04,40.69128258,-73.9452416,71,KEY,CREDITCARD,18,FALSE
3058,Lewis Ave & Kosciuszko St,4617.01,40.69237074,-73.93705428,71,KEY,CREDITCARD,24,FALSE
3059,Pulaski St & Marcus Garvey Blvd,4656.03,40.6933982,-73.939877,71,KEY,CREDITCARD,19,FALSE
3060,Willoughby Ave & Tompkins Ave,4665.02,40.69425403,-73.94626915,71,KEY,CREDITCARD,19,FALSE
3061,Throop Ave & Myrtle Ave,4697.01,40.69622937,-73.94371094,71,KEY,CREDITCARD,21,FALSE
3062,Myrtle Ave & Marcy Ave,4707.03,40.69539817,-73.94954908,71,KEY,CREDITCARD,23,FALSE
3063,Nostrand Ave & Myrtle Ave,4707.04,40.69527008,-73.95238108,71,KEY,CREDITCARD,20,FALSE
3064,Myrtle Ave & Lewis Ave,4729.01,40.69681963,-73.93756926,71,KEY,CREDITCARD,23,FALSE
3065,Union Ave & Wallabout St,4818.03,40.70029511,-73.95032283,71,KEY,CREDITCARD,27,FALSE
3066,Tompkins Ave & Hopkins St,4850.04,40.69957608,-73.94708417,71,KEY,CREDITCARD,19,FALSE
3067,Broadway & Whipple St,4883.03,40.7016657,-73.9437303,71,KEY,CREDITCARD,27,FALSE
3068,Humboldt St & Varet St,4956.02,40.7031724,-73.940636,71,KEY,CREDITCARD,24,FALSE
3069,Lorimer St & Broadway,4965.01,40.70411791,-73.94818595,71,KEY,CREDITCARD,25,FALSE
3070,McKibbin St & Manhattan Ave,4996.08,40.70510918,-73.94407279,71,KEY,CREDITCARD,23,FALSE
3071,Boerum St & Broadway,5004.02,40.70538077,-73.94976519,71,KEY,CREDITCARD,19,FALSE
3072,Leonard St & Boerum St,5036.06,40.70583339,-73.94644578,71,KEY,CREDITCARD,24,FALSE
3073,Division Ave & Hooper St,5045.04,40.70691254,-73.95441667,71,KEY,CREDITCARD,27,FALSE
3074,Montrose Ave & Bushwick Ave,5068.02,40.70767788,-73.94016171,71,KEY,CREDITCARD,31,FALSE
3075,Division Ave & Marcy Ave,5084.03,40.70708701,-73.95796783,71,KEY,CREDITCARD,33,FALSE
3076,Scholes St & Manhattan Ave,5108.01,40.70870368,-73.9448625,71,KEY,CREDITCARD,24,FALSE
3077,Stagg St & Union Ave,5117.05,40.70877084,-73.95095259,71,KEY,CREDITCARD,33,FALSE
3078,Broadway & Roebling St,5125.07,40.70925562,-73.95982218,71,KEY,CREDITCARD,27,FALSE
3079,Leonard St & Grand St,5148.04,40.71103537,-73.94714303,71,KEY,CREDITCARD,24,FALSE
3080,S 4 St & Rodney St,5156.05,40.70934,-73.95608,71,KEY,CREDITCARD,21,FALSE
3081,Graham Ave & Grand St,5178.06,40.711863,-73.944024,71,KEY,CREDITCARD,23,FALSE
3082,Hope St & Union Ave,5187.03,40.71167351,-73.95141312,71,KEY,CREDITCARD,25,FALSE
3083,Bushwick Ave & Powers St,5250.05,40.71247661,-73.94100005,71,KEY,CREDITCARD,30,FALSE
3084,Devoe St & Leonard St,5259.05,40.71348658,-73.94792458,71,KEY,CREDITCARD,19,FALSE
3085,Roebling St & N 4 St,5267.09,40.71469,-73.95739,71,KEY,CREDITCARD,25,FALSE
3086,Graham Ave & Conselyea St,5291.05,40.715143,-73.944507,71,KEY,CREDITCARD,25,FALSE
3087,Metropolitan Ave & Meeker Ave,5300.05,40.71413311,-73.95234386,71,KEY,CREDITCARD,30,FALSE
3088,Union Ave & Jackson St,5300.06,40.7160751,-73.952029,71,KEY,CREDITCARD,19,FALSE
3089,Leonard St & Meeker Ave,5332.09,40.7173184,-73.94820213,71,KEY,CREDITCARD,0,FALSE
3090,N 8 St & Driggs Ave,5340.05,40.71774592,-73.95600096,71,KEY,CREDITCARD,31,FALSE
3091,Frost St & Meeker St,5371.06,40.71764,-73.94882,71,KEY,CREDITCARD,31,FALSE
3092,Berry St & N 8 St,5379.09,40.7190095,-73.95852515,71,KEY,CREDITCARD,27,FALSE
3093,N 6 St & Bedford Ave,5379.1,40.71745169,-73.95850939,71,KEY,CREDITCARD,28,FALSE
3094,Graham Ave & Withers St,5403.04,40.7169811,-73.94485918,71,KEY,CREDITCARD,18,FALSE
3095,Graham Ave & Herbert St,5403.05,40.71929301,-73.94500379,71,KEY,CREDITCARD,23,FALSE
3096,Union Ave & N 12 St,5411.07,40.71924,-73.95242,71,KEY,CREDITCARD,39,FALSE
3098,Leonard St & Bayard St,5442.02,40.71928,-73.94861,71,KEY,CREDITCARD,43,FALSE
3099,Leonard St & Manhattan Ave,5512.03,40.7215224,-73.94898266,71,KEY,CREDITCARD,19,FALSE
3100,Nassau Ave & Newell St,5623.03,40.72481256,-73.94752622,71,KEY,CREDITCARD,39,FALSE
3101,N 12 St & Bedford Ave,5450.04,40.72079821,-73.95484712,71,KEY,CREDITCARD,27,FALSE
3102,Driggs Ave & Lorimer St,5481.04,40.72179134,-73.9504154,71,KEY,CREDITCARD,27,FALSE
3103,N 11 St & Wythe Ave,5489.02,40.72153267,-73.95782357,71,KEY,CREDITCARD,27,FALSE
3105,N 15 St & Wythe Ave,5520.09,40.724055,-73.955736,71,KEY,CREDITCARD,24,FALSE
3106,Driggs Ave & N Henry St,5542.04,40.72325,-73.94308,71,KEY,CREDITCARD,19,FALSE
3107,Bedford Ave & Nassau Ave,5550.05,40.72311651,-73.95212324,71,KEY,CREDITCARD,39,FALSE
3108,Nassau Ave & Russell St,5581.01,40.72557,-73.94434,71,KEY,CREDITCARD,24,FALSE
3109,Banker St & Meserole Ave,5633.04,40.72606,-73.95621,71,KEY,CREDITCARD,31,FALSE
3110,Meserole Ave & Manhattan Ave,5666.04,40.72708584,-73.95299117,71,KEY,CREDITCARD,27,FALSE
3111,Norman Ave & Leonard St,5666.05,40.7258483,-73.95064893,71,KEY,CREDITCARD,25,FALSE
3112,Milton St & Franklin St,5752.07,40.72906,-73.95779,71,KEY,CREDITCARD,33,FALSE
3113,Greenpoint Ave & Manhattan Ave,5785.05,40.73026,-73.95394,71,KEY,CREDITCARD,27,FALSE
3114,India St & East River,5794.01,40.73165141,-73.96161892,71,KEY,CREDITCARD,23,FALSE
3115,India St & Manhattan Ave,5826.02,40.73232194,-73.9550858,71,KEY,CREDITCARD,34,FALSE
3116,Huron St & Franklin St,5869.04,40.73266,-73.95826,71,KEY,CREDITCARD,35,FALSE
3117,Franklin St & Dupont St,5944.01,40.73564,-73.95866,71,KEY,CREDITCARD,27,FALSE
3118,McGuinness Blvd & Eagle St,5977.01,40.73555,-73.95284,71,KEY,CREDITCARD,30,FALSE
3119,Vernon Blvd & 50 Ave,6170.02,40.74232744,-73.95411749,71,KEY,CREDITCARD,45,FALSE
3120,Center Blvd & Borden Ave,6179.05,40.74161,-73.96044,71,KEY,CREDITCARD,20,FALSE
3121,Jackson Ave & 46 Rd,6203.02,40.74524768,-73.94733276,71,KEY,CREDITCARD,27,FALSE
3122,48 Ave & 5 St,6212.04,40.74436329,-73.95587325,71,KEY,CREDITCARD,31,FALSE
3123,31 St & Thomson Ave,6227.02,40.74469738,-73.93540375,71,KEY,CREDITCARD,27,FALSE
3124,46 Ave & 5 St,6286.02,40.74731,-73.95451,71,KEY,CREDITCARD,27,FALSE
3125,45 Rd & 11 St,6319.01,40.74708586,-73.94977234,71,KEY,CREDITCARD,23,FALSE
3126,44 Dr & Jackson Ave,6352.01,40.74718234,-73.9432635,71,KEY,CREDITCARD,34,FALSE
3127,9 St & 44 Rd,6361.03,40.74966,-73.9521,71,KEY,CREDITCARD,35,FALSE
3128,21 St & 43 Ave,6395.01,40.75052534,-73.94594845,71,KEY,CREDITCARD,23,FALSE
3129,Queens Plaza North & Crescent St,6429.01,40.75110165,-73.94073717,71,KEY,CREDITCARD,31,FALSE
3131,E 68 St & 3 Ave,6896.16,40.7671284,-73.96224618,71,KEY,CREDITCARD,31,FALSE
3132,E 59 St & Madison Ave,6801.01,40.76350532,-73.97109243,71,KEY,CREDITCARD,35,FALSE
3134,3 Ave & E 62 St,6762.04,40.76312584,-73.96526895,71,KEY,CREDITCARD,51,FALSE
3135,E 75 St & 3 Ave,6991.12,40.77112927,-73.95772297,71,KEY,CREDITCARD,41,FALSE
3137,5 Ave & E 73 St,7100.07,40.77282817,-73.96685276,71,KEY,CREDITCARD,31,TRUE
3139,E 72 St & Park Ave,6998.08,40.77118288,-73.96409422,71,KEY,CREDITCARD,43,FALSE
3140,1 Ave & E 78 St,7020.09,40.77140426,-73.9535166,71,KEY,CREDITCARD,55,FALSE
3141,1 Ave & E 68 St,6822.09,40.76500525,-73.95818491,71,KEY,CREDITCARD,59,FALSE
3142,1 Ave & E 62 St,6753.08,40.7612274,-73.96094022,71,KEY,CREDITCARD,41,FALSE
3143,5 Ave & E 78 St,7161.08,40.77682863,-73.96388769,71,KEY,CREDITCARD,47,TRUE
3144,E 81 St & Park Ave,7188.1,40.77677702,-73.9590097,71,KEY,CREDITCARD,46,FALSE
3145,E 84 St & Park Ave,7243.04,40.77862688,-73.95772073,71,KEY,CREDITCARD,45,FALSE
3146,E 81 St & 3 Ave,7154.07,40.77573034,-73.9567526,71,KEY,CREDITCARD,47,FALSE
3147,E 85 St & 3 Ave,7212.05,40.77801203,-73.95407149,71,KEY,CREDITCARD,39,FALSE
3148,E 84 St & 1 Ave,7180.02,40.77565541,-73.95068615,71,KEY,CREDITCARD,27,FALSE
3150,E 85 St & York Ave,7146.04,40.77536905,-73.94803392,71,KEY,CREDITCARD,47,FALSE
3151,E 81 St & York Ave,7084.12,40.7728384,-73.94989233,71,KEY,CREDITCARD,31,FALSE
3152,3 Ave & E 71 St,6960.1,40.76873687,-73.96119945,71,KEY,CREDITCARD,27,FALSE
3153,E 71 St & 2 Ave,6925.08,40.76817547,-73.95910263,71,KEY,CREDITCARD,27,FALSE
3155,Lexington Ave & E 63 St,6830.08,40.76440023,-73.96648977,71,KEY,CREDITCARD,39,FALSE
3156,E 72 St & York Ave,6889.12,40.76663814,-73.95348296,71,KEY,CREDITCARD,39,FALSE
3157,East End Ave & E 86 St,7113.08,40.77518615,-73.94446054,71,KEY,CREDITCARD,27,FALSE
3158,W 63 St & Broadway,7052.01,40.77163851,-73.98261428,71,KEY,CREDITCARD,31,FALSE
3159,W 67 St & Broadway,7116.04,40.77492513,-73.98266566,71,KEY,CREDITCARD,31,FALSE
3160,Central Park West & W 76 St,7253.04,40.77896784,-73.97374737,71,KEY,CREDITCARD,39,TRUE
3161,W 76 St & Columbus Ave,7281.09,40.78018397,-73.97728533,71,KEY,CREDITCARD,59,FALSE
3162,W 78 St & Broadway,7311.07,40.78339981,-73.98093133,71,KEY,CREDITCARD,39,FALSE
3163,Central Park West & W 68 St,7079.06,40.7734066,-73.97782542,71,KEY,CREDITCARD,0,TRUE
3164,Columbus Ave & W 72 St,7175.05,40.7770575,-73.97898475,71,KEY,CREDITCARD,67,FALSE
3165,Central Park West & W 72 St,7141.07,40.77579377,-73.97620574,71,KEY,CREDITCARD,51,TRUE
3166,Riverside Dr & W 72 St,7288.04,40.78057799,-73.98562431,71,KEY,CREDITCARD,41,FALSE
3167,Amsterdam Ave & W 73 St,7260.09,40.77966809,-73.98093045,71,KEY,CREDITCARD,55,FALSE
3168,Central Park West & W 85 St,7354.02,40.78472675,-73.96961715,71,KEY,CREDITCARD,31,TRUE
3169,Riverside Dr & W 82 St,7388.1,40.78720869,-73.98128127,71,KEY,CREDITCARD,39,FALSE
3170,W 84 St & Columbus Ave,7382.04,40.78499979,-73.97283406,71,KEY,CREDITCARD,35,FALSE
3171,Amsterdam Ave & W 82 St,7360.1,40.78524672,-73.97667321,71,KEY,CREDITCARD,39,FALSE
3172,W 74 St & Columbus Ave,7230.1,40.7785669,-73.97754961,71,KEY,CREDITCARD,27,FALSE
3173,Riverside Blvd & W 67 St,7183.03,40.77750703,-73.98888588,71,KEY,CREDITCARD,43,FALSE
3175,W 70 St & Amsterdam Ave,7207.08,40.77748046,-73.98288594,71,KEY,CREDITCARD,31,FALSE
3176,W 64 St & West End Ave,7087.09,40.77452835,-73.98753759,71,KEY,CREDITCARD,43,FALSE
3177,W 84 St & Broadway,7409.08,40.7867947,-73.977112,71,KEY,CREDITCARD,63,FALSE
3178,Riverside Dr & W 78 St,7340.06,40.78414472,-73.98362492,71,KEY,CREDITCARD,39,FALSE
3179,Park Ave & Marcus Garvey Blvd,4768.02,40.698617,-73.941342,71,KEY,CREDITCARD,23,FALSE
3180,Brooklyn Bridge Park - Pier 2,4829.05,40.69878,-73.99712,71,KEY,CREDITCARD,31,FALSE
3183,Exchange Place,JC001,40.7162469,-74.0334588,70,KEY,CREDITCARD,30,FALSE
3184,Paulus Hook,JC002,40.7141454,-74.0335519,70,KEY,CREDITCARD,14,FALSE
3185,City Hall,JC003,40.7177325,-74.043845,70,KEY,CREDITCARD,22,FALSE
3186,Grove St PATH,JC005,40.71946109,-74.04294312,70,KEY,CREDITCARD,42,FALSE
3187,Warren St,JC006,40.7211236,-74.03805095,70,KEY,CREDITCARD,22,FALSE
3188,NJCU,JC046,40.7101087,-74.0858489,70,KEY,CREDITCARD,18,FALSE
3189,West Side Light Rail,JC047,40.714402,-74.0887723,70,KEY,CREDITCARD,14,FALSE
3190,Garfield Ave Station,JC049,40.71046702,-74.0700388,70,KEY,CREDITCARD,14,FALSE
3191,Union St,JC051,40.7182113,-74.0836394,70,KEY,CREDITCARD,18,FALSE
3192,Liberty Light Rail,JC052,40.7112423,-74.0557013,70,KEY,CREDITCARD,22,FALSE
3193,Lincoln Park,JC053,40.7246051,-74.07840595,70,KEY,CREDITCARD,18,FALSE
3194,McGinley Square,JC055,40.7256033,-74.06763,70,KEY,CREDITCARD,22,FALSE
3195,Sip Ave,JC056,40.7309459,-74.0638906,70,KEY,CREDITCARD,33,FALSE
3196,Riverview Park,JC057,40.7443187,-74.0439909,70,KEY,CREDITCARD,18,FALSE
3197,North St,JC058,40.752559,-74.044725,70,KEY,CREDITCARD,18,FALSE
3198,Heights Elevator,JC059,40.74871595,-74.0404433,70,KEY,CREDITCARD,18,FALSE
3199,Newport Pkwy,JC008,40.7287448,-74.0321082,70,KEY,CREDITCARD,14,FALSE
3200,MLK Light Rail,JC063,40.7111305,-74.0788855,70,KEY,CREDITCARD,18,FALSE
3201,Dey St,JC065,40.737711,-74.066921,70,KEY,CREDITCARD,18,FALSE
3202,Newport PATH,JC066,40.7272235,-74.0337589,70,KEY,CREDITCARD,18,FALSE
3203,Hamilton Park,JC009,40.72759597,-74.04424731,70,KEY,CREDITCARD,26,FALSE
3205,JC Medical Center,JC011,40.71653978,-74.04963791,70,KEY,CREDITCARD,22,FALSE
3206,Hilltop,JC019,40.7311689,-74.0575736,70,KEY,CREDITCARD,26,FALSE
3207,Oakland Ave,JC022,40.7376037,-74.0524783,70,KEY,CREDITCARD,26,FALSE
3209,Brunswick St,JC023,40.7241765,-74.0506564,70,KEY,CREDITCARD,22,FALSE
3210,Pershing Field,JC024,40.74267714,-74.05178863,70,KEY,CREDITCARD,18,FALSE
3211,Newark Ave,JC032,40.72152515,-74.04630454,70,KEY,CREDITCARD,22,FALSE
3212,Christ Hospital,JC034,40.73478582,-74.05044364,70,KEY,CREDITCARD,22,FALSE
3213,Van Vorst Park,JC035,40.71848892,-74.04772663,70,KEY,CREDITCARD,21,FALSE
3214,Essex Light Rail,JC038,40.7127742,-74.0364857,70,KEY,CREDITCARD,22,FALSE
3215,Central Ave,JC042,40.7467299,-74.0492509,70,KEY,CREDITCARD,18,FALSE
3216,Columbia Park,JC044,40.6970299,-74.0969366,70,KEY,CREDITCARD,18,FALSE
3217,Bayside Park,JC045,40.69865054,-74.08207968,70,KEY,CREDITCARD,18,FALSE
3220,5 Corners Library,JC018,40.73496102,-74.05950308,70,KEY,CREDITCARD,18,FALSE
3221,47 Ave & 31 St,6151.03,40.743,-73.93561,71,KEY,CREDITCARD,27,FALSE
3223,E 55 St & 3 Ave,6691.12,40.75899656,-73.96865398,71,KEY,CREDITCARD,55,FALSE
3224,W 13 St & Hudson St,6072.12,40.73997354,-74.00513873,71,KEY,CREDITCARD,39,FALSE
3225,Baldwin at Montgomery,JC020,40.7236589,-74.0641943,70,KEY,CREDITCARD,14,FALSE
3226,W 82 St & Central Park West,7304.08,40.78275,-73.97137,71,KEY,CREDITCARD,45,TRUE
3230,Penn Station Valet,6416.07,40.7512836,-73.99692446,71,KEY,CREDITCARD,7,FALSE
3231,E 67 St & Park Ave,6932.14,40.7678008,-73.96592081,71,KEY,CREDITCARD,39,FALSE
3232,Bond St & Fulton St,4479.06,40.68962189,-73.98304269,71,KEY,CREDITCARD,31,FALSE
3233,E 48 St & 5 Ave,6626.01,40.75724568,-73.97805914,71,KEY,CREDITCARD,39,FALSE
3235,E 41 St & Madison Ave,6474.12,40.75216528,-73.97992194,71,KEY,CREDITCARD,31,FALSE
3236,W 42 St & Dyer Ave,6644.07,40.75898481,-73.99379969,71,KEY,CREDITCARD,33,FALSE
3237,21 St & 41 Ave,6548.01,40.75383343,-73.94267678,71,KEY,CREDITCARD,25,FALSE
3238,E 80 St & 2 Ave,7121.02,40.7739139,-73.95439535,71,KEY,CREDITCARD,37,FALSE
3241,Monroe St & Tompkins Ave,4434.06,40.686203,-73.944694,71,KEY,CREDITCARD,19,FALSE
3242,Schermerhorn St & Court St,4565.04,40.69102926,-73.99183363,71,KEY,CREDITCARD,39,FALSE
3243,E 58 St & 1 Ave,6682.03,40.75892386,-73.96226227,71,KEY,CREDITCARD,29,FALSE
3244,University Pl & E 8 St,5755.14,40.73143724,-73.99490342,71,KEY,CREDITCARD,31,FALSE
3246,Montague St & Clinton St,4677.06,40.69428114,-73.99230033,71,KEY,CREDITCARD,23,FALSE
3249,Verona Pl & Fulton St,4124.04,40.68035608,-73.9476791,71,KEY,CREDITCARD,15,FALSE
3255,8 Ave & W 31 St,6450.05,40.75058535,-73.99468482,71,KEY,CREDITCARD,67,FALSE
3256,Pier 40 - Hudson River Park,5696.03,40.72771408,-74.01129574,71,KEY,CREDITCARD,22,FALSE
3258,W 27 St & 10 Ave,6382.08,40.75018156,-74.00218427,71,KEY,CREDITCARD,37,FALSE
3259,9 Ave & W 28 St,6416.08,40.74937024,-73.99923384,71,KEY,CREDITCARD,27,FALSE
3260,Mercer St & Bleecker St,5679.05,40.72706363,-73.99662137,71,KEY,CREDITCARD,31,FALSE
3263,Cooper Square & E 7 St,5712.03,40.7292365,-73.99086803,71,KEY,CREDITCARD,59,FALSE
3264,E 61 St & Park Ave,6868.2,40.76421007,-73.96910459,71,KEY,CREDITCARD,43,FALSE
3265,E 2 St & 2 Ave,5593.1,40.72456343,-73.98944378,71,KEY,CREDITCARD,31,FALSE
3267,Morris Canal,JC072,40.71241882,-74.03852552,70,KEY,CREDITCARD,14,FALSE
3268,Lafayette Park,JC078,40.71346383,-74.06285852,70,KEY,CREDITCARD,14,FALSE
3269,Brunswick & 6th,JC081,40.72601173,-74.05038893,70,KEY,CREDITCARD,14,FALSE
3270,Jersey & 6th St,JC027,40.72545782,-74.04552609,70,KEY,CREDITCARD,14,FALSE
3271,Danforth Light Rail,JC083,40.69260946,-74.08809006,70,KEY,CREDITCARD,11,FALSE
3272,Jersey & 3rd,JC074,40.7234007,-74.04575408,70,KEY,CREDITCARD,14,FALSE
3273,Manila & 1st,JC082,40.72165072,-74.04288411,70,KEY,CREDITCARD,18,FALSE
3274,Bethune Center,JC079,40.70495752,-74.08593088,70,KEY,CREDITCARD,14,FALSE
3275,Columbus Drive,JC014,40.7183552,-74.03891444,70,KEY,CREDITCARD,14,FALSE
3276,Marin Light Rail,JC013,40.7148245,-74.04298067,70,KEY,CREDITCARD,26,FALSE
3277,Communipaw & Berry Lane,JC084,40.71436447,-74.06655997,70,KEY,CREDITCARD,14,FALSE
3278,Monmouth and 6th,JC075,40.72568548,-74.04879034,70,KEY,CREDITCARD,14,FALSE
3279,Dixon Mills,JC076,40.72163014,-74.04996783,70,KEY,CREDITCARD,18,FALSE
3280,Astor Place,JC077,40.7192822,-74.07126188,70,KEY,CREDITCARD,14,FALSE
3281,Leonard Gordon Park,JC080,40.74590997,-74.05727148,70,KEY,CREDITCARD,14,FALSE
3282,5 Ave & E 88 St,7323.1,40.78307,-73.95939,71,KEY,CREDITCARD,38,TRUE
3283,W 89 St & Columbus Ave,7432.09,40.7882213,-73.97041561,71,KEY,CREDITCARD,43,FALSE
